,contrato_id,quantidade_campanhas_total,engajamento
9158,9e4f56b369ed4acbd81318077e20e2c8,1.0,0
9159,9e54e4329ec1605314a70cd73245b4f4,13.0,392
9160,9e5669d26964db16de9d54a0708830de,,0
9161,9e5ccd40b6fe34b935da65264b00e427,6.0,0
9162,9e60da9393bde4babc0dcccede5c713e,42.0,0
9163,9e6179e0bae5b0f8104c16caeb0a3d05,6.0,34
9164,9e64f31bd193d86ccccc29d5fe065591,,0
9165,9e7136a7079105b84e20b166e64b8af4,,0
9166,9e73310ba112c175061d5619e8bdc2ec,1.0,0
9167,9e738b2abd7289069b0fd1a894cc86d4,25.0,0
9168,9e811f77b2c1fc7033d0bb8c585a1e9b,,0
9169,9e943d155f90822158752f03ab9cc051,5.0,0
9170,9e980bd8cbe3c9efa7d838b694f53656,12.0,357
9171,9e9c393973b2baec35f59ada2c575110,,0
9172,9eab17383dec0733c5c3a1a1e6d553db,13.0,500
9173,9eac370c50ecefde552256b3a52a2fdd,13.0,80
9174,9eae2d4a6694f4339ea02b1e6c0adccc,,0
9175,9eb9201aec0c09607137f07446fffffc,12.0,210
9176,9eba3a949017812ee55faba6bdc55295,49.0,0
9177,9ebad7dc7823333568fb9d36da3829f6,41.0,0
9178,9ebd2b24d54130e953c6774f290f5986,26.0,168
9179,9ec0cdde366e142eca0c5030fb80af17,,0
9180,9ecded308a2ae3ce790129d8cd6b0a48,1.0,0
9181,9ed043325b0c81c6e375ae9d9ead2085,15.0,174
9182,9ed86be7de991eeabf5d98e0b21f63e9,,0
9183,9edbfdefbf3ebf37438bf5d1b3fa4269,4.0,0
9184,9ee1fb59609de4997dfa689c3d33738c,,0
9185,9ee228915fb14c153e2a5e64105c2d88,1.0,0
9186,9ee7e4f1db16e11ac012eb35d63e0ca9,,0
9187,9ee88008ab8baba1296cff0aea3daebb,50.0,56
9188,9eeebd062c8649c16319389c32dd5b8b,27.0,0
9189,9eef6a73d8ed8c092b69b1f25f561273,,0
9190,9ef41f0d0c477bd6de7b8a9124cda361,5.0,0
9191,9f00e2c8e224ed4b59ff4fbe38711124,14.0,133
9192,9f03a1929a0191d10da08d1cd142b17c,,0
9193,9f08bdfc52958e7b732b58f92b8e5ff3,40.0,0
9194,9f0a905a18787d5579114c91d5051b58,1.0,0
9195,9f0bcac6d654209f550767541b8fff61,19.0,0
9196,9f13fe4384fadbeaa93fe56b1dbf7516,2.0,0
9197,9f1484eda27fd49c5d932753c54eedee,1.0,0
9198,9f16f3ee2b97aac913c18bbc2c1536a4,19.0,0
9199,9f1ef38694f5f8ae7a7bc63c4da32f5e,9.0,0
9200,9f2061dd028e214080daa3f3bc9842d1,9.0,333
9201,9f25d6a7703d1d53010261971db61bf2,27.0,25
9202,9f266b1063a19b15fa6564c9a39551ce,24.0,46
9203,9f2809e0d79268c265d86caba07e53ec,8.0,0
9204,9f2a9fc9a042234cf91c509a1c3d85cd,17.0,0
9205,9f2d67abcc177bffd169f4547ff18c27,29.0,192
9206,9f2edaa80f75bad3c850f83c73c89fcf,1.0,0
9207,9f31210e9512b9294a8504bf42421503,41.0,20
9208,9f31c252f4e0bdee981982b065e26a00,14.0,115
9209,9f3e7686c81cf3e367f8f6f4f18fcff7,2.0,0
9210,9f3e89f3446b5e317bec8a701660d628,4.0,0
9211,9f43b8de174a51ce0e8379b27325414c,1.0,0
9212,9f4ecdd161300fa6b4c76eea55a9250f,39.0,4
9213,9f50aff07bd6e796cdea0aff63f826c0,2.0,0
9214,9f5197f4864ca07a280fa1149f9c901f,10.0,230
9215,9f52f197ddbcab70323e85cac1ec12cb,1.0,0
9216,9f544ed86c6d3cfd48a603db81dcdb90,11.0,0
9217,9f58ad64035d8555e08caeb54255cf66,18.0,473
9218,9f599097d43b129f2f8c3cc568e14110,25.0,0
9219,9f5a17e6798ed6c6bba36a79b44145e2,30.0,91
9220,9f5d1925091d0328c69923c5db082c0e,,0
9221,9f63a33b1d74c056be1be62e7a786b81,,0
9222,9f65a42489d314c4f06c7c48ebbfb8d0,2.0,0
9223,9f691740bda870306adbc2324268eb76,7.0,0
9224,9f82438d191dc7842bbfa6ea84fa6fb7,10.0,0
9225,9f829f4b8c50e3153fb3035172113260,2.0,0
9226,9f870c65e4615d8dcce1442a089d662c,,0
9227,9f8be5b3babb7ed5f4328887cad4cecc,23.0,21
9228,9f9400ebf8cbd5fb23d66b54d96b15f7,1.0,0
9229,9f946c0c83965df77d8a5fed606cd30e,4.0,0
9230,9f985635cc70093cc29a2cb1933f02db,2.0,0
9231,9f9e770e5604e9f05c105f5ad0c4ce30,5.0,0
9232,9fa4a1ed7f665d37b5e5c677ecfafdb0,34.0,7
9233,9fa52e74121e23834ee16b9637a5254d,,0
9234,9fa78c98dd5179282de2b5f8afec6b63,13.0,0
9235,9faa244587111c0b61100c7d639518ad,5.0,0
9236,9faebec6808cdac402f6e39968a98daa,5.0,0
9237,9fb08b9f9576152a1b920d430b29aa21,1.0,0
9238,9fb1ae7b36df9b0bec803e9cb28772b0,11.0,537
9239,9fb2446b8747de1ba1ba3c8bb90abc18,4.0,0
9240,9fb3c822a8679215bd0f46b6d999ff3e,15.0,0
9241,9fb5c2b79297005724696added0fb0c3,39.0,20
9242,9fbb047b13d70add1103a98f4e1d02de,60.0,20
9243,9fd0a2ecf4a50dd689b8c282a9a7d50a,16.0,0
9244,9fd5b39455b7c9d80c2281a4cba1d07d,11.0,0
9245,9fd5d021872a789ee5df12f45fe8628a,2.0,0
9246,9fd9e2d0cc94d1e788114571c1c75eef,,0
9247,9fddca9e1c8b08e724b373a6e1e92957,21.0,434
9248,9fe1de90e7f7a69386b1774091257cbe,15.0,0
9249,9fe5d0aa87e9ba87099c70165bce9972,33.0,6
9250,9feb5b0192c6cf3bb041102e7450c0e5,9.0,222
9251,9ffbc9bfac9275b100b9d47d4d40d322,9.0,0
9252,9fffbfdb8c880110dfd9493a6c3c9e10,2.0,0
9253,a00531e9c2e84c617c90dffc5966a933,17.0,208
9254,a0058d63a2317aec4c62074e91503a2b,,0
9255,a0078d988ef72edc51085d1dc8f57f23,6.0,0
9256,a00b7604467d67f16bedda88385ad3d0,25.0,104
9257,a00f6a9383e798b5e534278dc3b83a35,2.0,0
9258,a0164828f84c4d115ca3eb1a5dc195b3,,0
9259,a018a30fb6a8a92861f1186041e48d67,2.0,0
9260,a01933cbd7fcc2831e8731c70ff0d425,1.0,0
9261,a01ce78c248ad184721a9970f6fc7e19,14.0,483
9262,a01eee7512dfa677e90cbcf5463aa6b7,4.0,0
9263,a026e2af58aeda53045cbb45572631ae,15.0,138
9264,a02b94ba86ae82ca28e8c1a9518b0146,11.0,0
9265,a034d0354669352ad9134686ba866762,35.0,0
9266,a0392706ae5f1ebe9024cce3e7e4cc50,4.0,0
9267,a03d945abdc48c4ec0ecfd81abccd9e0,15.0,21
9268,a046517c2e232dcfb260a798a47007c6,15.0,0
9269,a048b10f35c21c2fd609b359841af7da,,0
9270,a04f7fae84cbe5a41900c945ca589003,23.0,175
9271,a04fa86261f81f7ce9ff032d46146bd9,15.0,28
9272,a05094c3d99870211043ec921f8b722a,23.0,133
9273,a0536e7864d2799414e2a2806f5b6057,11.0,194
9274,a053cf930e61217266a734ffc6a8390b,3.0,0
9275,a0554b2023a1e199d6e8f612d4ecec93,21.0,4
9276,a059510872e456a012c32c5f96522f51,,0
9277,a05fde316a0adb274d9050d3d5730008,,0
9278,a06115b20a7e4b664d89222197c6e57c,19.0,203
9279,a061ce07285f5bcecbe15210144a068e,57.0,104
9280,a063a5db674fc7057ec724e6d0013d7b,12.0,0
9281,a0658ec460320b6e86b77372b665d2dd,5.0,0
9282,a065dda249a2e1dcc8b070b0be87f341,23.0,0
9283,a074f9a44e6104371479aa45e6e0a2bf,6.0,0
9284,a07822198c499a21ff37dbf5d6f66ba5,9.0,0
9285,a07f07cc2617147917c82f4620aaa573,22.0,40
9286,a0886be689de7f4884f8575ca8c3b62a,,0
9287,a0a3154c43152ba719866baf683f6a13,4.0,0
9288,a0a4ffce1ac8f2935cb3e1f07b81fd56,6.0,0
9289,a0a712ff02f4f7d7609bbed6ac44710c,12.0,129
9290,a0b309d13dd2fc910b27bbf3a878cb54,48.0,0
9291,a0bbd5f823bc7280b2017f72ce811735,24.0,405
9292,a0c24e3862564f025d7db947fe585603,33.0,14
9293,a0caf4c0450d8bf01728ece16cffd435,13.0,0
9294,a0ceed3a8972c1c7f95b1296b448a82e,42.0,82
9295,a0d0c8870c8b14a6a5c23e4bd8e4c26f,3.0,0
9296,a0de73ba05f6300668b6da155725304f,,0
9297,a0e37c1d60ee37c4c2e78d900be7f943,1.0,0
9298,a0e6978e31b31037f7e38b9d6cff037c,6.0,0
9299,a0ed19a159527050cb8244c17032a061,1.0,0
9300,a0f10a88c8b389177807858aec19f2fb,41.0,0
9301,a0f3d2e145bf54cb2cac67e25d94bc9b,88.0,17
9302,a0f4491986c21297bb55662d701c3689,17.0,168
9303,a0f51f9c33d79eab16f4a59782d006d4,30.0,0
9304,a0fb41382ea1932fec72c089104589e9,22.0,222
9305,a0fedd4bdb02ae2d2f851fd8a197f232,26.0,187
9306,a10356e00add3efb8ce751e4aa3d0330,67.0,0
9307,a10b022741c2ddac33636eda9c061a61,1.0,0
9308,a110d803bd43e84419419b17810bec8d,13.0,251
9309,a1129d091909967da835b44ef2943c4b,16.0,4
9310,a113f9dcdcf0f82e753771a017e3f4b7,4.0,0
9311,a11ecac84d95580ac151af9868a1d294,26.0,0
9312,a11fc758204bd0309e78b2486372c1a3,29.0,231
9313,a1269b9fce5c5d7f7301a986055fa1b4,38.0,66
9314,a127ef25cb5eacb4e1070e7659c1d121,29.0,0
9315,a128972d4e7cca6e8945b6aa61d00fd9,21.0,144
9316,a1300907af1a5e120c8a16ac69708e1e,35.0,153
9317,a132c7c7aba1883410e141a374ba59fa,1.0,0
9318,a133685d5e149a5dc1fe4b7b59b7e6f7,37.0,13
9319,a134400ffb614daa3734c78e73f2c70c,15.0,251
9320,a13fa0c707b505f35b6dd7f74c3abcc1,7.0,0
9321,a146318a52ebbceced837fb6f6e8257a,41.0,25
9322,a147d613924721907ddc02722f4e23a9,24.0,0
9323,a14eb9bdee188a87a125d71f83237946,14.0,280
9324,a151aef9c5b443317b9d3a4cfd6f11a1,31.0,0
9325,a151f611a54efd512a7fabba3d587507,9.0,0
9326,a1530c919089112bd9465afbc2a3dcaa,3.0,13
9327,a153d1d146cd05a300e57d7ab359378d,1.0,0
9328,a159d4c6ed97b7a837c5fd38baae128b,14.0,0
9329,a15be0b38eab215714e65fa30539cafe,13.0,61
9330,a15bf8a5bcf0313825e325e1bc7d257b,11.0,0
9331,a15c145ef3025cb4dfc59a7023e3f01c,10.0,0
9332,a15de46a6ddfbcc360ab72cd370b2067,2.0,0
9333,a16782b8349cd3d4162f67dfcf67019c,,0
9334,a16795a0217049d2024f601db38b65f7,4.0,0
9335,a16de4a8cc2107ed399586a32b2892cb,7.0,0
9336,a17087895ea60e619d5c966d10aad702,15.0,7
9337,a173ea8cfad9271d5c169e32a6ba7975,25.0,0
9338,a18603ceb99b70a3d0ea2f1c481d4ab5,,0
9339,a1873260da4fa773fe606d2de3e7b5bc,2.0,0
9340,a18e3f174f8af235c861b937dfad1280,5.0,0
9341,a18f145fcf9e8d1236f117ab2f112f2a,11.0,0
9342,a197b9f01d21d4570fdf689845261e2b,62.0,13
9343,a197e2e0b382251a6f420c68ee0e9d0b,16.0,0
9344,a19d8bae412fa9c847fb1d92908136f9,,0
9345,a19deae667c4d4ff228a958862c37109,9.0,326
9346,a1a31d332eaf549a334bd8032359f6a3,7.0,0
9347,a1a72f17b15467ee8147f37cf2058bd2,14.0,0
9348,a1a7cc8b5cb62297dae852aa5cce54f8,16.0,90
9349,a1a85392e352af4a8c5bb1eb991480cb,9.0,0
9350,a1ae5f249d6985953e8efe8c54943eda,3.0,0
9351,a1b1e1369ec7cd389d6d9f6f329652c6,34.0,420
9352,a1b3c5064056c5a829766ef4fed1451b,9.0,314
9353,a1b568a1c6c7c7be2b9bd9e23900aa61,18.0,0
9354,a1bb82735f68757a3960921ba24ff640,33.0,83
9355,a1c49d6645c79092640fdfb312bfda8a,23.0,0
9356,a1c7e6cbba6f176f75e9f261a2302b8e,13.0,286
9357,a1ca81b4eb0ee770f88bec132013018c,,0
9358,a1cad429d611fc8643a6d6f869ef090f,66.0,13
9359,a1cd20e3f00da9a8164138cc7e1f264c,1.0,0
9360,a1d5194f2139c9433dc965b3b9cef429,3.0,0
9361,a1d5ccfb3c80afb46dadc33ce69d3efb,,0
9362,a1dfe2b3a53ad0167f2242dbbeb7281f,2.0,0
9363,a1ed3efebf181b25036936870811acbf,,0
9364,a1ee5f9569c36392aa4bfb6e7def3add,3.0,0
9365,a1f05d72eac3ad07de39cbc5b84feaa7,,0
9366,a1f0f4ac17fbdeb1590152a65369dde9,10.0,430
9367,a1f6fff72c6062e6da27f588fc2669b1,14.0,168
9368,a1ff065308440154e8eb6ffa961a65c2,9.0,0
9369,a206ae84f3206b8fe6185b7c00874993,12.0,0
9370,a20e2ee4f3f206dd5dab3dc1ab17100f,1.0,0
9371,a20fa0aefc8c43fce20ab96e506f7048,1.0,0
9372,a21e5ad4ca3b39480d384087954756cf,,0
9373,a21e7f5db4bb3fd6f5189b0b3de501cf,9.0,91
9374,a225c35f990708f3b2e2a92aaccea18d,6.0,0
9375,a22e32b5199abbc19d465cbc95163e98,18.0,4
9376,a238f89cd9a586e75a5e8a6a19aaed51,6.0,0
9377,a23b216e1bc44d08f18132747541c2e0,5.0,0
9378,a23db46d2077421bf03d3983f6eb5f68,21.0,0
9379,a23de173fdb7eb4df47937b3142d75f8,,0
9380,a242cbe8ecefe00f76345ca52fae122a,3.0,0
9381,a2480b042822581ad4f23f8c2967bcce,2.0,0
9382,a24ab9ef691eadba81c0493bd5d85b00,,0
9383,a24e55101831f1e5754e24d52fe35edf,4.0,0
9384,a25c81fd57e4935981e34189a5d8a289,22.0,329
9385,a260a9dd63420b75dcc5a9586059dab5,21.0,0
9386,a260da174fbd356d109794f7af68acf4,25.0,179
9387,a2619e2c92c21a8ac5bc6468ca4f5e05,2.0,0
9388,a2642dd72304f29f2696408d1ef63b0e,,0
9389,a273b57a91f1cd52dec869a5249774ee,26.0,0
9390,a27eb0ee5d0a7ed0dcf3cb4ce8ecc277,31.0,0
9391,a284fa5fc98791679f9e236070437df5,4.0,0
9392,a2893213f4babd2231c2341f7927490a,44.0,21
9393,a28d1332e651a48b2e7e880680358acd,,0
9394,a28e55f73db18f0059dd14d3b408e33f,28.0,0
9395,a29fe660f9e3f4625b7ff3ab5acdb6e6,14.0,178
9396,a2a14f94ef33cb1fc799d9eb9467c842,2.0,0
9397,a2a20e9801d9500fbec436291920b9b3,10.0,494
9398,a2a20f6f51ded3a8011a759e59a8ec97,2.0,0
9399,a2a860e2dffa592459e80430ce7258eb,16.0,0
9400,a2b2ee8bf447d5f2e810527ba1cd41c4,32.0,10
9401,a2b4ca51e42ec7e3272644c04fe6d25d,15.0,0
9402,a2b668f3544ae17b254fbda78d3fe077,,0
9403,a2b861ef5e7d84d6e9a78a392e24a7f1,19.0,35
9404,a2be66583b8c9034c0e2ab1c18acbabb,2.0,0
9405,a2c23b799cc99cc2baa7b9be69ac4574,11.0,0
9406,a2c35d741984b3626b16aad5080cc4c8,,0
9407,a2c36d623e4513bfd4a66d50b2fc878a,4.0,0
9408,a2c6acebbce4b6742f66d0fe7934157d,4.0,0
9409,a2c9800b1107b1a3b4e3475add0b6902,43.0,31
9410,a2d0eab7825cd5a92dfeb29a7e2cd0a0,15.0,431
9411,a2d282f100108d152f3a029bb541fcca,9.0,0
9412,a2d535bad8220347f5d8117eb6f48b4c,1.0,0
9413,a2d5c8c21caa88d2a747f11226728606,2.0,0
9414,a2d6a367b83bc07f36de1f1e3568c18d,9.0,0
9415,a2d7f44d366dfd1fd65eedada67b222d,8.0,0
9416,a2d82401f1231543bd3b301b28787e6d,6.0,12
9417,a2db372054dee9508151a5933decddc2,9.0,112
9418,a2dba209177dcd00a2bad28f609d8208,28.0,276
9419,a2df4addc82a0d62bb2371576acd8583,15.0,251
9420,a2e17610a0655c82c87deffe3dfd3cb2,1.0,0
9421,a2e75c665e7a359e586b9850289e8b0c,8.0,0
9422,a2eb41d997b2d420beb5d79f13dc671e,22.0,0
9423,a2ec55783f578861a94108f8f9c9838d,13.0,0
9424,a2fde571efea29ec7274fe27e4d5b431,14.0,0
9425,a3017c0eeff3004bcab77ab52ef03f54,14.0,0
9426,a305afb199eea3bd1a76c9e41886655a,19.0,21
9427,a3089b3ae1190e5feb160d8ed18571b0,7.0,0
9428,a30b9e81b33b588b9bbbddbad13f2a6c,20.0,0
9429,a31629ee04a487791f3c3edc67dc6709,,0
9430,a319d05bc17a66df255cd373b89a139f,9.0,0
9431,a32cb23730b765d54adaf256771e376c,7.0,0
9432,a333169518e6b124299104c45ed705ad,41.0,38
9433,a33cf4f414bbda1b7be50fd2646bcc52,6.0,0
9434,a340d9b8268877812f99ee8f1e79ec3f,37.0,0
9435,a3484ee931d0966d2e43b896d28fd17e,46.0,24
9436,a34d8d946501f44f01b7664eaaecaae8,,0
9437,a351f10aac25fddca5d44408a81d6d8c,1.0,0
9438,a353b5f1c1c15f9aa72dd02178023a6a,5.0,0
9439,a3585dc07454127c0a2a28d453cb5d99,1.0,0
9440,a367292273d3897397a773f15a459c05,26.0,4
9441,a36a648dd74196a05db0d328fdd8b578,9.0,0
9442,a36bee676fbc231a45b8e18f5074d9ed,1.0,0
9443,a36f7d6af7bf70db92157b89dce04500,50.0,228
9444,a37059bbc3fe0d49d25f44cb1f9788d6,27.0,91
9445,a372f2f7e8df6d4a15e403d2b80ef92f,3.0,0
9446,a373e310138178e865145447ee5d7124,21.0,35
9447,a374203c4af42050b389e3d3086a947a,39.0,0
9448,a3760a2d7a33b5357c76e01ed0a9b5dc,,0
9449,a3803bbf6b8389a82f888cd981c2a4bc,19.0,0
9450,a385585edf2cc605abc9a4b8e5de83c3,2.0,0
9451,a38606a105cc9d4dd9b34a0904373c71,,0
9452,a38a75d8c1c909a120883b7d72673a12,30.0,179
9453,a3986b6479751f7b6a1d4eb8ebc57efe,8.0,0
9454,a39a2ceaf3727a75d98ed4dac3998898,12.0,91
9455,a39b9d0bf79685e2df5d0fd8c1aa07ff,2.0,0
9456,a39fbf5506d2b2707e6b11fcc465beb7,10.0,0
9457,a3a6af80f2414841bf53f3b0731aeb71,1.0,0
9458,a3aa80222c5e5aaea97bf1ca8c8acb3c,7.0,0
9459,a3ac3792ee366f6a23e6088fb640c702,,0
9460,a3aec0beee8ab45278b8163afcbd8178,6.0,0
9461,a3aecc6b029cc77dd867e0e24e2d616f,10.0,244
9462,a3b81c11fab91832b7e13a8231e6b348,,0
9463,a3b9efc7096d34ab0d4effc984d38b7a,17.0,0
9464,a3bc639db4b69f3ee53d88371d946e2d,13.0,0
9465,a3c6cce504e528b4fc9f67e27d972591,15.0,0
9466,a3cab8f60698fd5f5302d1daf7e103ed,26.0,266
9467,a3ce2a6e99390013232f5e59fd4107c6,7.0,0
9468,a3d0e047bf677b0e61bcecb522385c9b,,0
9469,a3d5967cfdd28def0539bb3a11ea7c04,6.0,0
9470,a3d7cf151064e19b676b316ece896062,17.0,0
9471,a3d7eb07392cf81dfc86b69e5a828dbc,33.0,35
9472,a3ecab1ba46f313f2df8376d633239c9,1.0,0
9473,a3ed08a3af942f8a6f8b4762204ed246,12.0,438
9474,a3f863da10f731f3ef41a3618a6095ca,43.0,0
9475,a3f86eaca6fae58b64d13133a641c35c,1.0,0
9476,a3f9dcf70b97ed4396dbdb22ad51870e,,0
9477,a40378af661958363e0d216dc87ee46b,,0
9478,a409a3d317fedc3b63a574eb0281d6dd,34.0,42
9479,a40de5c944a77fa1989c23a4aa3a95ab,,0
9480,a40ea004e1622cb40a4125a5b7f7df88,3.0,0
9481,a4195588da7dfcecc72f1e24b2fc2f9a,3.0,0
9482,a41d2921ead0e9b2032260b8e7377f4a,,0
9483,a41d85cc430dbc539bb4760f2a236522,,0
9484,a42375501441d3a28e1c1328a13f7cf8,27.0,77
9485,a424d88d4245d9e3cc1dfafd67197c22,,0
9486,a425fd393cf97851663970a4f7278e52,5.0,0
9487,a430669ac28443d8f0d0c9d42b9e87e7,2.0,0
9488,a4388a003ac8d7a71b9925014445cad8,7.0,0
9489,a439dc6fc5397c8f408fcdfd27ee1f10,4.0,0
9490,a4453966aefcc9d155c472a66dea0efd,10.0,26
9491,a447424024edc7501d9658855933842e,15.0,0
9492,a455f711cd3daeda06e2916d928810ed,39.0,250
9493,a45fb7f60ef632e66a84f94f0b2d5679,1.0,0
9494,a46581ec68b2f9ebcfd39e55e9385fe1,,0
9495,a4669c74cbf9ef02b4effb1ad8df01b5,,0
9496,a46dab2c067b590b0dea56e9d79a9d8d,19.0,187
9497,a46e6bcd9c4a6cb4eafb05c1b7602ba3,49.0,14
9498,a46f7e955966c81a96f080e5f7ad20d2,2.0,14
9499,a471692d0c092efd63db10aaa9e76c7d,,0
9500,a473ebb340654bc4e10e7b4eed491eb0,7.0,0
9501,a474ae89604379f52dedbfa5d985eeef,22.0,0
9502,a47c7375a2bba93763af36b2f0b47bee,5.0,0
9503,a47d7909143015b44865ee67e5e8f546,,0
9504,a47ed5c772dcd0e7b2ed2077712b56e8,4.0,0
9505,a480d97bc969d9154dcc14d69054411a,15.0,0
9506,a48a4ce0e258da966b3ecc7bdd20cd7e,,0
9507,a48b2b199dc1a827a2ced867b81d03d5,5.0,0
9508,a48f2c847723fe467d864312242252fe,34.0,32
9509,a49368cf549c5953bdb1965e23a549f4,9.0,293
9510,a4942d05302b6a9eb4ee5cfef8bc517a,5.0,0
9511,a4960ec6ef5fac69c10c99a90fd8a2c7,,0
9512,a497755ff5ceb5c7072ec50a79f3409e,1.0,0
9513,a49ce684a96b34b096c795c0af85e1c6,,0
9514,a49ed29d0fcd1989aa898c8200495140,5.0,0
9515,a49fe796c8639378491449083cbf573c,32.0,125
9516,a4a40ccb9927cc37a171a500847aa9b3,28.0,90
9517,a4a4e7d041972e174990b893c693f3a7,17.0,146
9518,a4a86ade6e27631aa27b5b8bb2e41572,25.0,109
9519,a4a94a6a469d55320790f397e4d8c301,39.0,0
9520,a4ac76d2dbe8405b63f7078a1ac0dced,68.0,0
9521,a4acade681f0604fa547ea9bc6d911ae,32.0,20
9522,a4b18a5deb7e956d10212c4aada0a607,51.0,0
9523,a4bb86b9b2f8eb6c3a35c52b37169b68,1.0,0
9524,a4bb9622daec0c72f2c1452ca092f335,6.0,0
9525,a4c107989097cd673d0a2dafd93e687e,35.0,96
9526,a4c8e72a5eb5e0abe868771cb250ecde,16.0,28
9527,a4d8f2ebdfc5e9cff764d77a9bc9110f,,0
9528,a4db9c71163e12e6a5b239a3aac6daa7,13.0,168
9529,a4dde9bacd23f1eef1093b0b2bd11839,30.0,140
9530,a4de816656eea7058b86b79ad35ab65b,2.0,0
9531,a4e018be6ae62e056de4529e9c060bf7,,0
9532,a4e5a375f57d2862d97ec4051f382e24,54.0,0
9533,a4e95c8ef2e6d9bb516bd62f82c231c5,,0
9534,a4e9824781f02462b09c967a73bdb299,20.0,0
9535,a4eac5f1680a931a85c640f0e5972ff9,,0
9536,a4eb24bebf4f3d56699e024938083865,,0
9537,a4ed97ad029fe74f4ed0437576380995,26.0,47
9538,a4f0e9cad65ec4ca7b011b0f5f08e100,,0
9539,a4f502639d6b72c148df25977f9394b9,23.0,0
9540,a4f51189b6bfa8bebfeccdbe48c2240a,,0
9541,a4f67eb29088d797a1cad9be897ff497,,0
9542,a4f6dd083374115bb9af0caa4edbeb06,5.0,0
9543,a4f8b0bd430bb0b99e40412ede46324c,2.0,0
9544,a4fef2ccc0418b8ece9adf41dd87dfa3,,0
9545,a5060114c92647ee4fd2943fa011645c,,0
9546,a506994b4e440d023f62d9951911565e,,0
9547,a506cdf482d083586fce67dbad4421c2,21.0,0
9548,a511b9f338bc825bc9e62e8c7f3d83b1,,0
9549,a5156fd1e0eaf7bbe7146c3811b8ea8d,9.0,714
9550,a515f575f32454f0c3defd7359a0dab8,,0
9551,a518eb640e38a37a3805bc8aac243469,2.0,0
9552,a519b56ab43b23eb74b5dbb26d62af80,13.0,210
9553,a51a4a0b432b2d8d157f1894869464b3,28.0,98
9554,a51d7e6d5015bc3fce8e25fc3584adfb,29.0,262
9555,a51f4e8c1b90097b5ac5b5c074f64d49,5.0,0
9556,a51fc3a43a3f6323d13a7c9b9180930d,27.0,140
9557,a5317c3b78336d83df5d6d1c5886d27a,44.0,0
9558,a53578cceb3e2b1f58348fda11f1938c,2.0,0
9559,a54a1a7aef82e0ab932a85eb56bf97f3,16.0,0
9560,a54db5be16aa3a85f14b786cf0e7cab4,6.0,0
9561,a54f895c54bed0396a328bf41edb4431,54.0,140
9562,a555f893d67693c488b87f2e97ef2a87,1.0,0
9563,a559b2f9069fc824f589d40346f53612,15.0,0
9564,a56406201aafcf009b2a38fd631a7977,32.0,17
9565,a564404004bbfb2fbd75172c35526097,7.0,0
9566,a5648b113a2832591c4dc705e1a56d15,,0
9567,a5655e103be74a6cb96979969b1a2078,14.0,63
9568,a56f006346cf20ce66409a1660e53ba9,20.0,0
9569,a571e6980908c2edf99fcdf46c7fcf2c,1.0,0
9570,a575ed338a3344d8e1b5f0e2b01b75f2,32.0,33
9571,a5769e93969ccbe3f6305b941aed0e1b,14.0,17
9572,a57910f3a61cdfb1cff7f291ffff63e7,,0
9573,a57c7861ade44e8d36d5fb8a45929cc0,7.0,0
9574,a57e621126146fd016f8419f0787761c,4.0,0
9575,a5874245e09f3648d30a6923d175707d,34.0,0
9576,a58e1d08d028f324a33bce4102f3260f,7.0,0
9577,a58fcb0f50744b86d6949c4879576f94,,0
9578,a5940634cbbe2a6d01d0676f6dfd6368,29.0,166
9579,a594bfab20c6060838bcbfe560eccbf1,2.0,0
9580,a5a3f8d44b7988936df278339bc1306f,8.0,0
9581,a5ac70d1a9afe7b8767229794637242a,7.0,0
9582,a5ad590e5da4bacd8c55acaf4b6839a9,10.0,133
9583,a5b05f42d6b55070f576963c538907fc,,0
9584,a5b38d5ea1ab5b995b1cca4370a060f9,23.0,0
9585,a5c4004d61f787a47cd169887acd914d,44.0,60
9586,a5d49f2cfd877c76db2df25f6b953df8,4.0,0
9587,a5d96af3a20a930b64861e8bc408ffdc,7.0,17
9588,a5dacd20196415384905a0bc5ec434ab,48.0,0
9589,a5dbad724ed6fb440e9d042b3ac7b09e,48.0,0
9590,a5df662fb1358957890333665bb47847,8.0,0
9591,a5e82023dd7f4abeebb3607d0cf4e94f,,0
9592,a5e8af73a60c084ceb1de3598d0fdf61,23.0,0
9593,a5eccf725cb79cb6f36e54f31d283744,2.0,0
9594,a5ee45859c429d87fbcef6bd72a91a2a,20.0,349
9595,a5f7d7e7fa9096a9988df3a49d7019aa,,0
9596,a5f9c411bd0ab6c8bb31f0b5fdd9f944,12.0,0
9597,a5fbf03152c677784ec491801e11468e,9.0,396
9598,a60f76488ac6eb9f22c45946b2b71012,16.0,0
9599,a610cb28dae9d1cf9b75cb687f6d2bc0,30.0,4
9600,a614958a033d82ee5a98081f689d044c,14.0,0
9601,a616a046d7d97da90b22889461074c84,4.0,0
9602,a61b0f1f86d501744585d8ddafb94f1b,6.0,0
9603,a61de34dffd880c1e58d7efbc2b8c59b,,0
9604,a6204ce60d79f622ab1d9e8ff12d5b3a,,0
9605,a62216517332070a3e2fdb34bf384d4a,2.0,0
9606,a62bd1ef03cfc51f6498527930476411,29.0,0
9607,a62e4c6e76113b3c59dfe5cfc43b4d36,,0
9608,a62f5f96f620f137017875a87a0f52cd,5.0,13
9609,a63129709c13eb65ace5bbd290771001,1.0,0
