,contrato_id,quantidade_campanhas_total,engajamento_boleano,segmento
6129,7ff9bbc4d1c1d00edf41d6143cf838aa,25.0,0,Alimentação
6130,7ffccdf000966489036b2227b3866f36,1.0,0,Supermercado/Farmácia
6131,7ffd614e4e2f452c050c93f06ad6c997,5.0,0,Bens duráveis
6132,8003206224dadca8b85219a46c603503,30.0,1,Varejo
6133,800aa7975e56634ccca258b48d6806e3,34.0,1,Supermercado/Farmácia
6134,8010eac5389ed80457e2e05663856433,10.0,0,Alimentação
6135,801df84f218963e3a66ad2571392824a,24.0,1,Supermercado/Farmácia
6136,801fd3163b942f9f510023505045ac7a,23.0,1,Alimentação
6137,8030e03e63a90aa6e0a4b8c5c49edc6b,25.0,0,Serviços recorrentes
6138,803d3b973c8adc30f99a08cc79bbab76,9.0,1,Bens duráveis
6139,8040576ac9b0a3862554c228ea0a2dff,9.0,1,Alimentação
6140,804a8b280ba49fe7656b37100228424c,10.0,1,Serviços recorrentes
6141,804decb8e888c4b2fe1f9ec9767607d8,50.0,1,Bens duráveis
6142,805ee003b1e4023c7565f9d807aaa5a6,27.0,1,Bens duráveis
6143,805f9fdd15fb18396c2e4a4bab99179b,6.0,0,Varejo
6144,80606121873b91678c41aff5d1898be4,13.0,0,Alimentação
6145,806215d6a30fc3077a8505f41781d8e6,26.0,1,Alimentação
6146,8062c97f1dbb43d80278661279d1a702,4.0,0,Alimentação
6147,806912ec02077857184008ddcf535a16,36.0,1,Varejo
6148,8075c3c9f6a97e286023755425e14865,9.0,0,Alimentação
6149,80783de63af2482d37ff677457a7e0af,17.0,0,Alimentação
6150,8079c480b9a7dc8937d66c6852a35f1a,27.0,0,Alimentação
6151,807c161f3085ae4972b30236e512eef5,17.0,1,Serviços
6152,807d1efb3987a977f1316deb481b9660,22.0,0,Varejo
6153,808b33d8bc643a02eb8c32faad6cdd41,10.0,1,Alimentação
6154,808d775cf62f782689d7e503ad4c4407,4.0,0,Alimentação
6155,808f36c62fc6c7e54ce31342ac5c7284,2.0,0,Varejo
6156,809356b6a39df04bf11a6971ba1fbeee,8.0,0,Alimentação
6157,8093b8dd2b8da75645708465aba9fb7e,16.0,1,Alimentação
6158,8093d3306f5ec7d53361ef383e513d27,30.0,1,Alimentação
6159,809e6ec96d1ccc415b487b8fe0cedbb2,22.0,1,Alimentação
6160,80a6d6f8ad2e22dc40b57139c47ce08f,82.0,0,Serviços
6161,80af31c3d18201ce747a72d0178f7020,13.0,1,Alimentação
6162,80b64ab66d0eadb304fb38c5f50f5c71,7.0,0,Bens duráveis
6163,80bf0d65643d1278be136bc5ced6888d,44.0,1,Alimentação
6164,80c0d727d9734984feb5c8ccde7bf168,43.0,1,Serviços
6165,80c2b4fcb5ae7b1ffdbb627635c3e761,21.0,1,Alimentação
6166,80d10b1337625d1ede30a5c7296fc2ad,6.0,0,Alimentação
6167,80d47a63801215881faba0852b7bc2d4,22.0,1,Varejo
6168,80d78596439b6e4696603798c8e9ab62,9.0,1,Alimentação
6169,80eb06077db531207e0d7eb5bb251cd2,15.0,0,Bens duráveis
6170,80ee0c35907ff06dffb8932f05952cf5,10.0,0,Varejo
6171,80fa13780970d3080e94f848d40fe900,9.0,1,Supermercado/Farmácia
6172,80fb64773caa1bd19c75e25bf9e04739,31.0,1,Serviços
6173,8107cafe1a2e3894c60d8174e4498611,15.0,1,Serviços
6174,810a50af56ea46f026b9880c92530182,6.0,0,Alimentação
6175,810b5f1cda61484d99ca75fb926514dc,20.0,0,Varejo
6176,810c3fe5db1ae81ffd681dde039b1eb2,3.0,0,Alimentação
6177,811f3fd0e304d122ee51b4964c05f41b,33.0,1,Serviços recorrentes
6178,81213640c4f9972ece0873bd6549afac,19.0,1,Alimentação
6179,8121b1b1e3a267e1165ec45703627012,57.0,1,Serviços
6180,8129c8877524db0b9e8955778b4a9ae7,1.0,0,Serviços recorrentes
6181,812d886d6df890605958a0a76092023d,21.0,0,Serviços
6182,81364677423f1dca2e504ab0bc7032d9,15.0,1,Alimentação
6183,8139d0a9ec8a966ab352d806bdd86e70,15.0,0,Bens duráveis
6184,8142b1513104ac004e24ba1b47901485,20.0,0,Alimentação
6185,8149eadee357239ea350a10d2644a175,4.0,0,Supermercado/Farmácia
6186,8153e280d6c8922da580b048cee8453e,40.0,0,Alimentação
6187,8162b7ce0d44fb69e9bf5555882b2d9a,8.0,0,Alimentação
6188,8162bced0dfcc2af6f1a0ac5efc37933,9.0,1,Alimentação
6189,8164934f8d2fbfea428b2e46de354ab0,22.0,1,Serviços
6190,816584c62f64809658ef4d4f81f74501,13.0,0,Serviços
6191,816b576ee3e1526f5f83e8f8ad1da6bc,1.0,0,Alimentação
6192,817274b900b4a380a448a1d9d1e36fff,25.0,1,Serviços
6193,8173adab25f806ce5bf02f6fcaf2f68a,10.0,1,Alimentação
6194,817d34138095e5f72ec28419975c3b39,33.0,1,Bens duráveis
6195,817f2abe8db7d0cb9eb3edeb1cb085d5,15.0,0,Varejo
6196,818b1a9fcba45f46e0a01f4c2acb9030,4.0,0,Supermercado/Farmácia
6197,818b66f829011cc0975f6a7c9460719a,3.0,0,Bens duráveis
6198,819db31c3ae94fef7405ce47a065f696,32.0,1,Supermercado/Farmácia
6199,819e2c492d29d4aed8dc27d1d6593019,3.0,0,Alimentação
6200,819fbdd702558df37e20dcc914f293c0,34.0,1,Bens duráveis
6201,81aa2fe87fa65e2ba57a6b4e2169e2c2,3.0,0,Alimentação
6202,81af0a510e57f4ce78cdeacbc8b86d6b,23.0,1,Varejo
6203,81be375b3d4ac52af27cd822b509fef6,7.0,0,Varejo
6204,81c4bf69401ea0cf76d9891842bcf0e2,27.0,1,Serviços
6205,81c71fc3141b098e991f119031114edf,5.0,0,Alimentação
6206,81ccb24082b4a4498d5720bbabfae800,27.0,1,Bens duráveis
6207,81ccf1cb462357ce7e50f568c0103edc,1.0,0,Alimentação
6208,81d016029bdf1cc56818b395715cf27d,32.0,0,Serviços
6209,81da6a5fe7d5fde7cb811beca6561cb3,5.0,0,Alimentação
6210,81e36e59e874af8cca8a4b5467ebe9a8,4.0,0,Varejo
6211,81ecc40547ca03a09a32f47d39b399a1,9.0,1,Alimentação
6212,81ef0c94a801ba98ff1876cb8bcbe64d,4.0,0,Bens duráveis
6213,81f303514dfb2d4a0fd8317c041625dc,2.0,0,Supermercado/Farmácia
6214,81f3588e4d93599ad09c126bcb08e3d2,24.0,1,Bens duráveis
6215,81f97a069e204127c1b130acea20038c,8.0,0,Bens duráveis
6216,81fb9ebd3be9fff7dda111f167240a1c,38.0,0,Varejo
6217,81fbaa368751ab952a6e98a65793f847,9.0,1,Serviços
6218,82025371ff8e192012f8cc7b4ffbe8f7,45.0,0,Viagens e entretenimento
6219,82068dd55747afcddefd8a85a78c217f,4.0,0,Varejo
6220,82092b6d46341a6a10addc6b4825ad1d,8.0,0,Serviços recorrentes
6221,820b1b832f1ccf77b646082471457a10,25.0,1,Supermercado/Farmácia
6222,820b662830800b1205237395ea03f3a9,8.0,0,Serviços
6223,820d091957b9beccf0db6542a1402500,9.0,1,Bens duráveis
6224,820da78531e3a2f84b9a2e3b1263e0ad,4.0,0,Supermercado/Farmácia
6225,821e90a6da38e980f42cfe8f78b6666b,36.0,1,Supermercado/Farmácia
6226,82211758810069bde477376be765a09b,1.0,0,Posto
6227,82266e771dba3322edee0173118de587,21.0,1,Varejo
6228,823be814b6a86d526bb66446d25fd295,3.0,0,Serviços
6229,823ccffa6b4ef7aa96459210a5f2d8d3,33.0,1,Varejo
6230,823eba3dc7f18e0c84a3295ef1cf2b67,13.0,0,Alimentação
6231,824de11641014a455cfdfadb0e4da3ef,15.0,1,Varejo
6232,824e07a2a176374727e88514d35ba30d,1.0,0,Serviços
6233,825131ef2904fa6c31aeb5cbb7522386,1.0,0,Alimentação
6234,825204d1e0751830913b7b2078dbc65a,2.0,0,Viagens e entretenimento
6235,8258c31b459542b1c73ec58581a0dfb3,11.0,1,Bens duráveis
6236,8259dced874c0a7b51f18582904f7d12,17.0,1,Alimentação
6237,825b4bfc4fd0c7792b92db38ca094b66,2.0,0,Varejo
6238,825d87344c9a5ca22029c0e64c38b37b,28.0,1,Alimentação
6239,8260d4b6e8b7dc42504d2224adc0d783,24.0,1,Serviços
6240,827c4b9685d247fff634c52a2722dfb9,19.0,1,Alimentação
6241,827dc8ca1d0894f9b122e4bd5d59f248,26.0,0,Serviços
6242,827ee435506970153d13145b906e5452,48.0,0,Bens duráveis
6243,8283a2fbe406e1026eb8c58e5ac68c81,1.0,0,Viagens e entretenimento
6244,8288055731c5dc692152ad401e36c820,31.0,1,Serviços
6245,82891c51fd1b16379c672e3297720aa4,21.0,0,Varejo
6246,828b8a2777331502d1ac8aa66ce3709d,3.0,0,Alimentação
6247,8292d7525eda21adb90f36d47ad9212b,2.0,0,Varejo
6248,8299645e1cb63ed8e449f26a4fbf0527,19.0,1,Bens duráveis
6249,829e6932ffd07d11db757516384ae3a5,4.0,0,Alimentação
6250,82a32be942c6206045b3d48bf76be70b,3.0,0,Alimentação
6251,82a70f238a4eb896b527169eeaa50d76,8.0,0,Alimentação
6252,82a979484efef5b4d6f24aed96b68bdd,5.0,0,Varejo
6253,82aabb3b8c27ce852b3597efaa5871e6,17.0,0,Bens duráveis
6254,82ae97dccf6a96e3a40ebacaa618e794,6.0,0,Alimentação
6255,82b0dbc7be33082d0dde4a1c2458e790,17.0,1,Supermercado/Farmácia
6256,82b442e4cb91123b195b5bcc2f45c0ce,9.0,1,Serviços
6257,82b7be31417d8754c83c84028750bb1e,38.0,0,Bens duráveis
6258,82c15cb7109221fe63b15838b08bf00a,1.0,0,Serviços recorrentes
6259,82c573d6dbec81b259ca94b95e8e8853,19.0,0,Bens duráveis
6260,82d2887d2a8eb39127e8babdfa6d55dc,4.0,0,Varejo
6261,82e0ed190fe5cecf011c0acc2e0240df,12.0,0,Varejo
6262,82e1d6646f35337727df8954ca3892c3,40.0,1,Bens duráveis
6263,82e88d6cae4f9e56b7cbf7eadffd3a6f,1.0,0,Alimentação
6264,82ef3a077f4687d956c58b0aa42657ea,1.0,0,Alimentação
6265,82f02c37607249290c7f61214b84da0d,24.0,0,Serviços
6266,82f46e0ad72a55738f4bbe798b8f531c,59.0,1,Serviços
6267,82f540daf181d3e9783aba8ec2501366,7.0,0,Alimentação
6268,830418d537d79fb70185c57fb872b16d,3.0,0,Alimentação
6269,8306f8779361ace5baff9b2713701d1a,20.0,0,Varejo
6270,8309865cf8b87b28242ca9376b8071e5,42.0,1,Alimentação
6271,831036f4e0d199716d6d156ad61f0eea,6.0,0,Serviços
6272,83134112115c68d17edd40200f08cfa3,1.0,0,Alimentação
6273,8315f6e74cea4b6eb05d5b48a08b77ad,29.0,1,Alimentação
6274,831a3b56e85d5a370c3f35fd92cf65d9,6.0,0,Alimentação
6275,832b92f9f073941e6cb462064e508347,22.0,1,Alimentação
6276,832cff2c5e3371c4d523a9cb110cf85c,1.0,0,Serviços
6277,8330ef454c1345cc2c34ffb3ccaf1db7,8.0,0,Serviços
6278,83345ff48adf35020f137c64e95af1ac,37.0,1,Serviços
6279,83375b19dae0751b46dda3ef1f806eb1,6.0,1,Viagens e entretenimento
6280,833c31c29f3ae10c054e81acf1ae07c8,10.0,1,Alimentação
6281,8342ac11809cfbf98ad421be10c08604,10.0,1,Alimentação
6282,8343231932b7e7eb2df69c48fd3568ae,15.0,1,Supermercado/Farmácia
6283,834e9139e4069d960bb4a7e95af261f0,4.0,0,Alimentação
6284,83516236e97b8b4a3f0209c81d962b7e,12.0,1,Alimentação
6285,8354b530a79a7676d374df39f268af8f,17.0,0,Alimentação
6286,835ec28d3cfc9766697f8ffcdef1c40d,37.0,1,Alimentação
6287,8364f101ece19d3ed6cff97a4a312f7c,4.0,0,Alimentação
6288,83659ed5bb82e7a928dd872349791447,7.0,0,Supermercado/Farmácia
6289,8379f2ea074eaec02d2ef6337671c8bc,7.0,0,Serviços
6290,837ae44b3767b15789bf601445c61445,4.0,0,Varejo
6291,837ea475f93a28b3d8e627c0f3d98121,78.0,0,Serviços
6292,83806870b3eaa2ee2a3a7d5624a18b9b,4.0,0,Posto
6293,8384c74554fa2ebe4bb47a215ab66991,6.0,0,Supermercado/Farmácia
6294,83889f6e0973fa836b53256f4dae1b48,6.0,0,Bens duráveis
6295,838dba7880679995dc73b43bf1dba140,11.0,0,Viagens e entretenimento
6296,8397420b3d7c12219d824443051873ef,68.0,0,Serviços
6297,8397422cf776a6d7c245725d509bf3e5,6.0,0,Varejo
6298,83a1e37ee797c8f11e42c8c7ec972dce,63.0,1,Bens duráveis
6299,83a2f2d453a368552f77c71abcfba99e,36.0,1,Alimentação
6300,83b0ea1bb3f73d778da2bf9630fcdb9d,17.0,1,Outros
6301,83b543e28464dd4474d881d2cebda17c,19.0,0,Varejo
6302,83bd2dd5d6b2c4e8b79b78800042242f,14.0,1,Alimentação
6303,83c4f00d5de0850a61c2146b48cbbe44,8.0,0,Alimentação
6304,83cd14838546ce0c5cc130e9dae0afaa,13.0,1,Bens duráveis
6305,83cda6531370dc8a6b7ea74e14c8d835,20.0,1,Varejo
6306,83d429d4e818dc2db9976f2cfa787851,37.0,0,Varejo
6307,83d91184957d2283f75e6bdd4822c907,8.0,0,Bens duráveis
6308,83dbfb7623dc3367419e1f5f93ce08eb,4.0,0,Bens duráveis
6309,83dd8a2f06d5542d8e3ec9dfed5f5aa7,3.0,0,Posto
6310,83ead8d8ac5cf8e60759058ec3588bdb,18.0,1,Serviços
6311,83efa404131e1ce773e9ac6c73398494,27.0,1,Varejo
6312,83f004079c81c6a877365992e33ffa65,5.0,1,Varejo
6313,83f755aedf1c7bb546c0576c05d380b1,3.0,0,Alimentação
6314,84073b73115605f51b59b8e8f5dacc79,3.0,0,Bens duráveis
6315,84102e383c9db5571960466166f88fbf,8.0,0,Alimentação
6316,8416eab29ee51fd9bcb7e3bbb0a58dcd,25.0,0,Bens duráveis
6317,84201662a17ec5b8eaa38508acc1adbc,1.0,0,Serviços
6318,8427017cf77ce380e50b5b28099b0db8,9.0,1,Varejo
6319,842f1d00d3fd22c899e2359b10116315,56.0,1,Alimentação
6320,843193bd506376dc3f27192bf4dd3169,31.0,1,Alimentação
6321,84359080213af43944609fe2d4fd81a4,12.0,1,Alimentação
6322,8437edde83b36b87f7eecce8ffec66f6,27.0,1,Bens duráveis
6323,84427b7dc7cbc0401ef132f3847efff9,4.0,0,Varejo
6324,8442d046f91d184a411fc7907d661f50,1.0,0,Posto
6325,84457ced69d7aa40c7b62720915da472,22.0,1,Alimentação
6326,84462e26a5b2c9fd1164acab64cc9fce,20.0,0,Varejo
6327,844678b8dd8b41e601ddd3b06ce5b4e2,7.0,0,Alimentação
6328,844ae884f9bd971acd5eec05eafa7dad,54.0,0,Alimentação
6329,844eadffee725aa55cb824556fbe5f23,18.0,1,Alimentação
6330,84594ef9e4e5a979c4515b2eba6c2480,38.0,1,Alimentação
6331,84620f69db8801748b4395e0e8b032a3,18.0,0,Serviços
6332,848546e66de874e5e3dd2a1c46efcb95,1.0,0,Viagens e entretenimento
6333,848d20743c8a269ce0f1cef405aa687a,25.0,1,Serviços
6334,8490b5e6a0253962e5d0c4ebbb479417,23.0,1,Bens duráveis
6335,8491f24cbb2c9814d2223f07445b8859,21.0,0,Varejo
6336,849550c7439138db9eba9e7480a2bb2c,14.0,0,Varejo
6337,8497a82540f0d82dc943f040c30b6450,15.0,0,Alimentação
6338,8497f66d18653f3102d5d70161b5fc93,32.0,1,Alimentação
6339,849c0b14090d4b35d875097e6bd78c27,9.0,1,Alimentação
6340,84a90911aefc60079cb08f14049bbbb2,3.0,0,Supermercado/Farmácia
6341,84ba5327d2854222f1ad9fbe70d12475,15.0,0,Serviços
6342,84c0045f56d2a9f856b9a35412bc3bb0,42.0,0,Bens duráveis
6343,84c2fef63ad64ed9429c55112c4781cc,17.0,0,Viagens e entretenimento
6344,84c311c3683c239d1be9a3158e43d12a,13.0,0,Bens duráveis
6345,84caa54b035ab3abfc30280fc9d2b188,21.0,1,Varejo
6346,84cf30916f60cba6478f0abdab70a214,3.0,0,Supermercado/Farmácia
6347,84d5017637c29dd3913c20841a3a5c42,23.0,0,Bens duráveis
6348,84d74189e44613480046b8a14ea9ef0d,13.0,0,Bens duráveis
6349,84d950265f0e841573927cff7e58951d,8.0,0,Alimentação
6350,84dfd01f44f76cc647dd5a0e218a20e2,4.0,0,Bens duráveis
6351,84e43fc30f68b793f5ec20021c17548f,50.0,1,Serviços
6352,84e9a84d726a32bcd0d55bd8bb23fd01,8.0,1,Alimentação
6353,84ed9eed777ca9f439ef4e57d44eb38a,29.0,0,Varejo
6354,84fb28f97a0d4e31ac173703cd6d7f3a,50.0,1,Serviços
6355,84fc843e135a3f539f21c9ea64bda1a9,4.0,0,Bens duráveis
6356,850666166b1e7bac304ce7a68d814fc5,4.0,0,Serviços
6357,850921c0c51e1d666d1bde797be06395,27.0,1,Serviços
6358,850acd019a31987c0671b852e338b7e7,23.0,0,Bens duráveis
6359,850f1b8b212bb57acc3d9fc0d2c83b9d,19.0,1,Bens duráveis
6360,8512b6b69292901cc3df06c9cacdc126,38.0,0,Serviços
6361,85145d8b303cd3d78bc7b42d1f983f35,2.0,0,Supermercado/Farmácia
6362,851865ec5c522faa9b5000c5ffe5f6a8,12.0,0,Serviços
6363,85186e2404815e98a8bddf44caa1f946,14.0,0,Alimentação
6364,851d7dcedc420c4d34a1803c599f15f6,2.0,0,Alimentação
6365,851ea52e4c26a3bead5351ade42a2f17,12.0,1,Alimentação
6366,85251b8eb1ade5cf0a2e45652cbb4eef,13.0,1,Alimentação
6367,852f634c94a7b2c574df78fdc1d70673,25.0,0,Serviços
6368,85303fea61ab6e83e7ce62d1bba1ecfb,24.0,1,Bens duráveis
6369,8532ea28565ce5f121eac15e76569a29,45.0,1,Serviços recorrentes
6370,854a33521ca5b70e2a10da5cfeafea5e,9.0,0,Bens duráveis
6371,85508b371202c86e0c1d587d108b486f,15.0,1,Alimentação
6372,85601762e80fc320a9dc28160fe317b2,29.0,1,Serviços
6373,856689c4f789d5af1e66db12d62d49e7,11.0,1,Bens duráveis
6374,856b4e38d18a2a92689a48fa903ad383,15.0,1,Serviços
6375,856bb16327982f9e2b8e4e5a3af90dc9,32.0,1,Varejo
6376,856c6da715472f2afe93bea163696d58,32.0,0,Serviços
6377,856fd418040d936ddd5789860c5340ee,20.0,1,Alimentação
6378,8571e1d689d25191606d6e3b6d991dbb,3.0,0,Varejo
6379,8572b428ce187f596e3068273e4a8e36,52.0,1,Serviços
6380,8572d692d19ed2380df68c09708ee0b6,7.0,0,Bens duráveis
6381,857679c3b22778796c377fc66f9418a8,13.0,1,Alimentação
6382,857ee35c0e2e6570586137677f44ebb2,10.0,0,Varejo
6383,8580e1af1e7ebc64959686d229efee00,25.0,1,Varejo
6384,858514d7d993c706f21b11951f7fd7af,16.0,0,Serviços
6385,858d17d6d53b82787cf2dfc860003104,1.0,0,Varejo
6386,859d226ca1b083c13594809a01d8472d,3.0,0,Bens duráveis
6387,85a055ba202f9929aeae080a287e00fb,6.0,0,Varejo
6388,85a8b7df02dbb958505511a40e50443b,4.0,0,Serviços
6389,85af7449a79eafbdbd4ae7bd5ec4d6f7,1.0,0,Alimentação
6390,85b3f3c4d906b862137c8518b53fe72e,33.0,0,Alimentação
6391,85b412e549a9d850fba09d0b10a34c54,4.0,0,Alimentação
6392,85ba7b24f7562cbd1977aba7b297d04d,13.0,1,Alimentação
6393,85cec06426a076e01107ae0ab34f0ed6,7.0,0,Bens duráveis
6394,85d1c94a6153c3fc71671695ab62b9ab,2.0,0,Bens duráveis
6395,85d45e4d3153ec3332c3dfb10e0c1b8e,11.0,0,Serviços
6396,85d67d79be07b5afb8dd00d6e80240a1,2.0,0,Varejo
6397,85ddddee4867c2019fa4f4a8b2fbc8b2,33.0,1,Alimentação
6398,85e30c6df8080178e6d32f130f975533,18.0,1,Varejo
6399,85e97ed05666082f3c9ea33ca3f20dd3,6.0,1,Alimentação
6400,85f33333db67477efa429541caaeb629,23.0,0,Serviços
6401,85f4a9708628bf16bb832ba6f25841af,35.0,1,Varejo
6402,85f4f8dde49feb751e3db5776eefd54c,9.0,1,Alimentação
6403,860051b005b63c6c63a0efb312d1c736,21.0,0,Varejo
6404,8603de03b7b2a99bd434b27509c58a3d,24.0,1,Alimentação
6405,8604110b130444f52f8297a3610207d0,13.0,1,Serviços
6406,860ef5bf2b1ab4baa4576f9649de39e9,3.0,0,Serviços
6407,86200a541773e6b2ad3c118d5b2693d6,23.0,0,Varejo
6408,862071c5dfb5f75d2187976d7dba4763,1.0,0,Varejo
6409,86219210be424d55bd664abac5edfe7e,14.0,1,Alimentação
6410,863fdc36917050a88ecf00cd0c936cd0,2.0,0,Alimentação
6411,8645f79c5ed4d8943442e2427964a55e,3.0,0,Serviços
6412,8648b34d635d1f145fc5a8b773d46d2a,25.0,1,Serviços
6413,864a7ef539655f6b423339d48e9633b7,3.0,0,Bens duráveis
6414,864c52be2f587e94cd17db826d0c6168,4.0,0,Alimentação
6415,8650840c5e74dc918815e82b0108fb30,6.0,0,Alimentação
6416,8650c2d30591d02bbad2d9e1ffde78ce,2.0,0,Alimentação
6417,86548c84b28c7751b4f9e544c4d19697,1.0,0,Alimentação
6418,8656114f6c9744031b783d52ebb665a3,22.0,0,Alimentação
6419,86581d517b0529237ba4a0118942994b,24.0,1,Supermercado/Farmácia
6420,865f20347e99ff8d9613804cf2312325,1.0,0,Bens duráveis
6421,865fcdd41665c55dc65a2ad152f3fb24,9.0,0,Alimentação
6422,866f26d9e1258a235f397b44ffe1bb28,19.0,1,Alimentação
6423,866fd6aaf4a8bd12d03cc11d8eb22157,51.0,1,Varejo
6424,86701fd52c02c98bd3038864b1a5b17d,10.0,0,Viagens e entretenimento
6425,86769dc91e5e52c5f9d486c5b700d236,33.0,1,Bens duráveis
6426,8677f34fc4b0d959c989aa9e5547ebdd,2.0,0,Serviços
6427,867d5879ac04640a2c536e6eb517f1a8,39.0,1,Supermercado/Farmácia
6428,86847af729070ca6820c3c1856135eec,20.0,1,Alimentação
6429,868900fcad84921e2791c93011497615,9.0,1,Alimentação
6430,868980b37b710e7c1c1a03a4ee5bc7cf,15.0,0,Bens duráveis
6431,868d0413e2e80e4f622b2d38f5d38e74,14.0,0,Bens duráveis
6432,8692fe5690fee5ffd5734e49c7c4b0e5,16.0,1,Alimentação
6433,8693283a313131a157032017f607fad1,3.0,0,Supermercado/Farmácia
6434,86954e24d8bb5ecf37add84a6378fe9e,2.0,0,Alimentação
6435,869760c96feca4fceb4a3551d3bf4f73,7.0,0,Varejo
6436,869783a42d0174ff7b500703c9086d53,11.0,1,Varejo
6437,86980e3efe0f58f0e45784c4e3321633,1.0,0,Bens duráveis
6438,86986a41e6eeca2d81ec0229820a33b3,14.0,0,Alimentação
6439,86998c55cf9ef2a04ec4920209e0b8d4,1.0,0,Serviços
6440,86a005d0db003c00b2a10244dce73ffc,13.0,0,Bens duráveis
6441,86a050059cceeec049ebc4f5c8a13065,56.0,1,Bens duráveis
6442,86a0adacd53c2649532d083b2a9b4136,41.0,1,Serviços
6443,86a6af9e4162408b4f57bb2f7774b069,4.0,0,Alimentação
6444,86a7a6bafba90538be7fc75223851dbd,5.0,0,Alimentação
6445,86a7f430655aa30e84a4f61e2e58da00,4.0,0,Varejo
6446,86a806eabd4ca298282b5bddec61b56a,20.0,1,Serviços
6447,86b60e64f2fbf9f691293e2a8271681a,34.0,1,Alimentação
6448,86b6a782d75be79fefc83d0b97281c3a,3.0,0,Serviços
6449,86b87a493d80744f3bf1101a0e07dbb2,1.0,0,Varejo
6450,86b8c50f69aa8f05728ca5f388392525,55.0,1,Alimentação
6451,86c2b0c20c6ac9fcd39ddced3567e99b,5.0,0,Alimentação
6452,86c829a15898302ed68325bfd638db14,32.0,0,Serviços
6453,86cb710501747a4db659906da97317cc,34.0,1,Varejo
6454,86cc34e3e3233064e67fdbd1d977de40,26.0,1,Varejo
6455,86d177ce66435f50ea2a65bb1ebdf7e9,21.0,0,Serviços
6456,86d18f78a3fd29965cee068029882236,2.0,0,Bens duráveis
6457,86df946b5523a293d81e776d104f6d89,5.0,1,Alimentação
6458,86e5748eaf68f9923f220dd7d8c0fc0c,5.0,0,Alimentação
6459,86e7c6c3090690905eaf357a347fdf68,28.0,1,Bens duráveis
6460,86ef8a88cee4ea14458b683f6c3893fa,2.0,0,Supermercado/Farmácia
6461,86f0aea6746f4eee368c33b1b052d0e5,7.0,0,Serviços
6462,86f98edd24cdb2655b89e14211ae2456,9.0,0,Serviços
6463,8700284b291edba5ace4e7bb83d1b947,14.0,1,Viagens e entretenimento
6464,8703a0a988d1bce2fc6029d7ef4a2172,42.0,1,Outros
6465,8703d36baaadf1028e4e893793f379b2,14.0,1,Alimentação
6466,8714e241cd2866025ac40c5feba8eba8,23.0,1,Bens duráveis
6467,871858cc2c773a5474ac86b4dbc44b84,1.0,0,Bens duráveis
6468,871b1be932122e7b7083e5d09fcce917,2.0,0,Viagens e entretenimento
6469,871f260b6998869e39c94ddff0f43264,1.0,0,Alimentação
6470,8722e92553dd8b351e896d2f44f8827d,47.0,1,Alimentação
6471,87272bacc34a2eb7e0f8e7244a1646a2,4.0,0,Alimentação
6472,872c416aadf60a018475c949c41db25d,7.0,0,Varejo
6473,872f40d082bc311c9b2071db40c10805,2.0,0,Supermercado/Farmácia
6474,872f8fc62b936509a9cdc64b87ea2be5,46.0,1,Bens duráveis
6475,873532fb8ae78bd1129c723598d5b4af,8.0,0,Alimentação
6476,8747c1b9b61df7d171ebcf9f526635d0,66.0,1,Alimentação
6477,8748c46f1e5b2cd96c65ec617185db5e,22.0,1,Bens duráveis
6478,8751671eb6d27f24ab15b4d64f653a1a,1.0,0,Bens duráveis
6479,87560582d680d965eb41025c970a85e7,8.0,0,Alimentação
6480,8756ecd9f6de7dbbe021d6c867eeee60,16.0,1,Alimentação
6481,87580f02b13eacf0c13eaecff57484e3,41.0,1,Bens duráveis
6482,875cb74b2ee8b2d3751f3f74511b8f3b,2.0,0,Alimentação
6483,8760777c30b5fb47d5f926807011a774,16.0,1,Viagens e entretenimento
6484,87609cf1bbac28794189ce4de77cce24,8.0,0,Serviços
6485,876308f3053c1e7da0fcce0ada029580,41.0,0,Varejo
6486,876ecc7f76715eb527819e8d923bf2fc,10.0,0,Supermercado/Farmácia
6487,8775c00f9e0acd7208cb5993fb70580a,12.0,1,Viagens e entretenimento
6488,878054169e9530efabf29074b1991acd,4.0,0,Bens duráveis
6489,878c5b33160d8b445b8997c17b796f0e,45.0,1,Alimentação
6490,8793dd5ec2c226175be86fa0059a0e23,36.0,1,Varejo
6491,879dbd0327d8371f15687b9d81f132c4,8.0,0,Alimentação
6492,87a015b9128ca5bb6153a3151e22142b,20.0,1,Alimentação
6493,87a9822db51e99cf56d23836414dec3e,4.0,0,Alimentação
6494,87aadb98ebb439137a941f2c00092339,37.0,0,Bens duráveis
6495,87b2bacf8116bc2f274959f4c7c76b9d,28.0,0,Bens duráveis
6496,87b6346b05c4735c6319d928c1142c0c,13.0,1,Bens duráveis
6497,87c502a9816f9d891e9905c109b1d00d,9.0,1,Alimentação
6498,87d1dce664cd61bb6f73ea1555fc714a,19.0,1,Serviços
6499,87d71a66273911a904eb6d86bd940b6b,10.0,1,Posto
6500,87d8a2970007e63666bcbc7df045d607,1.0,0,Bens duráveis
6501,87dfa148b0554c99db8ffa5b5666181f,5.0,0,Bens duráveis
6502,87e23d34618482eead51488347cea87c,10.0,0,Serviços
6503,87e381f3271a44576579a2f0121f84f5,7.0,0,Varejo
6504,87e521dc2a1fa447630e40446f4d87d7,4.0,0,Serviços
6505,87e80ab39a020f0df1d33aee9392d798,4.0,0,Bens duráveis
